,ENTREZID,SYMBOL,TAIR
31312,833686,NA,AT5G37140
31313,833688,NA,AT5G37150
31314,833689,NA,AT5G37160
31315,833690,NA,AT5G37170
31316,833692,ATSUS5,AT5G37180
31317,833692,SUS5,AT5G37180
31318,833693,CIP4,AT5G37190
31319,833694,NA,AT5G37200
31320,833695,NA,AT5G37210
31321,833696,NA,AT5G37220
31322,833697,NA,AT5G37230
31323,833698,NA,AT5G37240
31324,833699,NA,AT5G37250
31325,833700,CIR1,AT5G37260
31326,833700,RVE2,AT5G37260
31327,833701,NA,AT5G37270
31328,833702,NA,AT5G37280
31329,833703,NA,AT5G37290
31330,833704,WSD1,AT5G37300
31331,833705,NA,AT5G37310
31332,833706,NA,AT5G37320
31333,833708,NA,AT5G37340
31334,833709,NA,AT5G37350
31335,833710,NA,AT5G37360
31336,833711,ATSRL1,AT5G37370
31337,833712,NA,AT5G37380
31338,833715,NA,AT5G37400
31339,833716,NA,AT5G37410
31340,833717,AGL105,AT5G37415
31341,833718,NA,AT5G37420
31342,833719,NA,AT5G37430
31343,833720,NA,AT5G37440
31344,833722,NA,AT5G37450
31345,833723,NA,AT5G37460
31346,833724,NA,AT5G37470
31347,3771345,NA,AT5G37473
31348,3771346,NA,AT5G37474
31349,833725,NA,AT5G37475
31350,2746163,NA,AT5G37478
31351,833726,NA,AT5G37480
31352,833727,NA,AT5G37490
31353,833728,GORK,AT5G37500
31354,833729,CI76,AT5G37510
31355,833729,EMB1467,AT5G37510
31356,833730,NA,AT5G37520
31357,833731,NA,AT5G37530
31358,833732,NA,AT5G37540
31359,833733,NA,AT5G37550
31360,833734,NA,AT5G37560
31361,833735,NA,AT5G37570
31362,833737,NA,AT5G37590
31363,833738,ATGLN1;1,AT5G37600
31364,833738,ATGSR1,AT5G37600
31365,833738,GLN1;1,AT5G37600
31366,833738,GSR,AT5G37600
31367,833739,NA,AT5G37610
31368,833740,NA,AT5G37620
31369,833741,EMB2656,AT5G37630
31370,833742,UBQ9,AT5G37640
31371,833743,NA,AT5G37650
31372,833744,PDLP7,AT5G37660
31373,833746,NA,AT5G37670
31374,833747,ARLA1A,AT5G37680
31375,833747,ATARLA1A,AT5G37680
31376,833748,NA,AT5G37690
31377,833749,NA,AT5G37710
31378,833750,ALY4,AT5G37720
31379,833750,DIP2,AT5G37720
31380,833751,NA,AT5G37730
31381,833752,NA,AT5G37740
31382,833753,NA,AT5G37750
31383,833754,NA,AT5G37760
31384,833755,CML24,AT5G37770
31385,833755,TCH2,AT5G37770
31386,833756,ACAM-1,AT5G37780
31387,833756,CAM1,AT5G37780
31388,833756,TCH1,AT5G37780
31389,833757,NA,AT5G37790
31390,833758,ATRSL1,AT5G37800
31391,833758,RSL1,AT5G37800
31392,833759,NIP4;1,AT5G37810
31393,833759,NLM4,AT5G37810
31394,833760,NIP4;2,AT5G37820
31395,833760,NLM5,AT5G37820
31396,833761,OXP1,AT5G37830
31397,833762,NA,AT5G37840
31398,833763,ATSOS4,AT5G37850
31399,833763,SOS4,AT5G37850
31400,833764,NA,AT5G37860
31401,833765,NA,AT5G37870
31402,833768,NA,AT5G37890
31403,833769,NA,AT5G37900
31404,833770,NA,AT5G37910
31405,833771,NA,AT5G37920
31406,833772,NA,AT5G37930
31407,833773,NA,AT5G37940
31408,833774,NA,AT5G37950
31409,833775,NA,AT5G37960
31410,833776,NA,AT5G37970
31411,833777,NA,AT5G37980
31412,833778,NA,AT5G37990
31413,833779,NA,AT5G38000
31414,833780,NA,AT5G38010
31415,833781,NA,AT5G38020
31416,833782,NA,AT5G38030
31417,833784,NA,AT5G38040
31418,833785,NA,AT5G38050
31419,833786,NA,AT5G38060
31420,833787,NA,AT5G38070
31421,833788,NA,AT5G38080
31422,833789,NA,AT5G38090
31423,833790,NA,AT5G38100
31424,833791,ASF1B,AT5G38110
31425,833791,SGA01,AT5G38110
31426,833791,SGA1,AT5G38110
31427,833792,4CL8,AT5G38120
31428,833793,NA,AT5G38130
31429,833794,NF-YC12,AT5G38140
31430,833795,PMI15,AT5G38150
31431,833796,NA,AT5G38160
31432,833797,NA,AT5G38170
31433,833798,NA,AT5G38180
31434,833799,NA,AT5G38190
31435,833801,NA,AT5G38195
31436,5008283,NA,AT5G38197
31437,833802,NA,AT5G38200
31438,833803,NA,AT5G38210
31439,833804,NA,AT5G38220
31440,833806,NA,AT5G38240
31441,833807,NA,AT5G38250
31442,833808,NA,AT5G38260
31443,833809,NA,AT5G38270
31444,833810,PR5K,AT5G38280
31445,833811,NA,AT5G38290
31446,833812,NA,AT5G38300
31447,833813,NA,AT5G38310
31448,3771358,LCR58,AT5G38317
31449,833814,NA,AT5G38320
31450,833815,LCR80,AT5G38330
31451,833816,NA,AT5G38340
31452,3771359,NA,AT5G38344
31453,833817,NA,AT5G38350
31454,833818,NA,AT5G38360
31455,5008284,NA,AT5G38378
31456,833821,NA,AT5G38380
31457,833823,NA,AT5G38386
31458,833824,NA,AT5G38390
31459,833826,NA,AT5G38396
31460,833827,NA,AT5G38400
31461,833828,RBCS3B,AT5G38410
31462,833829,RBCS2B,AT5G38420
31463,833830,RBCS1B,AT5G38430
31464,3771363,SPH8,AT5G38435
31465,833832,NA,AT5G38440
31466,833833,CYP735A1,AT5G38450
31467,833834,NA,AT5G38460
31468,833835,RAD23D,AT5G38470
31469,833836,GRF3,AT5G38480
31470,833836,RCI1,AT5G38480
31471,833837,NA,AT5G38490
31472,833838,NA,AT5G38500
31473,833839,NA,AT5G38510
31474,833840,NA,AT5G38520
31475,833841,TSBtype2,AT5G38530
31476,833842,NA,AT5G38540
31477,833843,NA,AT5G38550
31478,833844,AtPERK8,AT5G38560
31479,833844,PERK8,AT5G38560
31480,833845,NA,AT5G38565
31481,833846,NA,AT5G38570
31482,833847,NA,AT5G38580
31483,833848,NA,AT5G38590
31484,833850,NA,AT5G38600
31485,833851,NA,AT5G38610
31486,833852,NA,AT5G38620
31487,833853,ACYB-1,AT5G38630
31488,833853,CYB-1,AT5G38630
31489,833854,NA,AT5G38640
31490,833855,NA,AT5G38650
31491,833856,APE1,AT5G38660
31492,833857,NA,AT5G38670
31493,833858,NA,AT5G38680
31494,833859,NA,AT5G38690
31495,833860,NA,AT5G38700
31496,833862,NA,AT5G38710
31497,833863,NA,AT5G38720
31498,833864,NA,AT5G38730
31499,833865,AGL77,AT5G38740
31500,833866,NA,AT5G38750
31501,833867,NA,AT5G38760
31502,833868,AtGDU7,AT5G38770
31503,833868,GDU7,AT5G38770
31504,833869,NA,AT5G38780
31505,833870,NA,AT5G38790
31506,833871,AtbZIP43,AT5G38800
31507,833871,bZIP43,AT5G38800
31508,833872,NA,AT5G38810
31509,833873,NA,AT5G38820
31510,833874,NA,AT5G38830
31511,833875,NA,AT5G38840
31512,833876,NA,AT5G38850
31513,833877,BIM3,AT5G38860
31514,833879,5-Aug,AT5G38880
31515,833880,NA,AT5G38890
31516,833881,NA,AT5G38895
31517,833882,NA,AT5G38900
31518,833883,NA,AT5G38910
31519,833884,NA,AT5G38920
31520,833885,NA,AT5G38930
31521,833886,NA,AT5G38940
31522,833887,NA,AT5G38950
31523,833888,NA,AT5G38960
31524,833889,ATBR6OX,AT5G38970
31525,833889,BR6OX,AT5G38970
31526,833889,BR6OX1,AT5G38970
31527,833889,CYP85A1,AT5G38970
31528,833890,NA,AT5G38980
31529,833891,NA,AT5G38990
31530,833892,NA,AT5G39000
31531,833893,NA,AT5G39010
31532,833894,NA,AT5G39020
31533,6241092,NA,AT5G39024
31534,833895,NA,AT5G39030
31535,833896,ABCB27,AT5G39040
31536,833896,ALS1,AT5G39040
31537,833896,AtALS1,AT5G39040
31538,833896,ATTAP2,AT5G39040
31539,833896,TAP2,AT5G39040
31540,833897,PMAT1,AT5G39050
31541,833900,NA,AT5G39080
31542,833901,NA,AT5G39090
31543,833903,GLP6,AT5G39100
31544,833904,NA,AT5G39110
31545,833905,NA,AT5G39120
31546,833906,NA,AT5G39130
31547,833907,NA,AT5G39140
31548,833908,NA,AT5G39150
31549,833910,NA,AT5G39160
31550,833911,NA,AT5G39170
31551,833912,NA,AT5G39180
31552,833914,ATGER2,AT5G39190
31553,833914,GER2,AT5G39190
31554,833914,GLP2A,AT5G39190
31555,833915,NA,AT5G39200
31556,833917,CRR7,AT5G39210
31557,833918,NA,AT5G39220
31558,833919,NA,AT5G39230
31559,833920,NA,AT5G39240
31560,833921,NA,AT5G39250
31561,833922,ATEXP21,AT5G39260
31562,833922,ATEXPA21,AT5G39260
31563,833922,ATHEXP,AT5G39260
31564,833922,EXP21,AT5G39260
31565,833922,EXPA21,AT5G39260
31566,833923,ATEXP22,AT5G39270
31567,833923,ATEXPA22,AT5G39270
31568,833923,ATHEXP,AT5G39270
31569,833923,EXP22,AT5G39270
31570,833923,EXPA22,AT5G39270
31571,833924,ATEXP23,AT5G39280
31572,833924,ATEXPA23,AT5G39280
31573,833924,ATHEXP,AT5G39280
31574,833924,EXPA23,AT5G39280
31575,833925,ATEXP26,AT5G39290
31576,833925,ATHEXP,AT5G39290
31577,833925,EXP26,AT5G39290
31578,833926,ATEXP25,AT5G39300
31579,833926,ATEXPA25,AT5G39300
31580,833926,ATHEXP,AT5G39300
31581,833926,EXP25,AT5G39300
31582,833926,EXPA25,AT5G39300
31583,833927,ATEXP24,AT5G39310
31584,833927,ATEXPA24,AT5G39310
31585,833927,ATHEXP,AT5G39310
31586,833927,EXP24,AT5G39310
31587,833927,EXPA24,AT5G39310
31588,833928,UDG4,AT5G39320
31589,833929,NA,AT5G39330
31590,833930,AHP3,AT5G39340
31591,833930,ATHP2,AT5G39340
31592,833931,NA,AT5G39350
31593,833932,EDL2,AT5G39360
31594,3771374,NA,AT5G39365
31595,833933,NA,AT5G39370
31596,833934,NA,AT5G39380
31597,833935,NA,AT5G39390
31598,833936,ATPTEN1,AT5G39400
31599,833936,PTEN1,AT5G39400
31600,833937,NA,AT5G39410
31601,833938,cdc2cAt,AT5G39420
31602,833939,NA,AT5G39430
31603,833940,SnRK1.3,AT5G39440
31604,833941,NA,AT5G39450
31605,833942,NA,AT5G39460
31606,833943,NA,AT5G39470
31607,6241265,NA,AT5G39471
31608,833944,NA,AT5G39480
31609,833945,NA,AT5G39490
31610,6241023,NA,AT5G39493
31611,833946,ERMO1,AT5G39500
31612,833946,GNL1,AT5G39500
31613,833947,ATVTI11,AT5G39510
31614,833947,ATVTI1A,AT5G39510
31615,833947,SGR4,AT5G39510
31616,833947,VTI11,AT5G39510
31617,833947,VTI1A,AT5G39510
31618,833947,ZIG,AT5G39510
31619,833947,ZIG1,AT5G39510
31620,833948,NA,AT5G39520
31621,833949,NA,AT5G39530
31622,833950,NA,AT5G39540
31623,833951,ORTH1,AT5G39550
31624,833951,VIM3,AT5G39550
31625,833952,NA,AT5G39560
31626,833953,NA,AT5G39570
31627,833954,NA,AT5G39580
31628,833955,NA,AT5G39590
31629,833956,NA,AT5G39600
31630,833957,ANAC092,AT5G39610
31631,833957,ATNAC2,AT5G39610
31632,833957,ATNAC6,AT5G39610
31633,833957,NAC2,AT5G39610
31634,833957,NAC6,AT5G39610
31635,833957,ORE1,AT5G39610
31636,833958,AtRABG1,AT5G39620
31637,833958,RABG1,AT5G39620
31638,833959,NA,AT5G39630
31639,833960,NA,AT5G39640
31640,5008286,NA,AT5G39645
31641,833961,DAU2,AT5G39650
31642,833962,CDF2,AT5G39660
31643,833963,NA,AT5G39670
31644,833964,EMB2744,AT5G39680
31645,833965,ANAC093,AT5G39690
31646,833965,NAC093,AT5G39690
31647,833966,AtMYB89,AT5G39700
31648,833966,MYB89,AT5G39700
31649,833967,EMB2745,AT5G39710
31650,833968,AIG2L,AT5G39720
31651,833969,NA,AT5G39730
31652,833970,OLI7,AT5G39740
31653,833970,RPL5B,AT5G39740
31654,833971,AGL81,AT5G39750
31655,833971,EMB3008,AT5G39750
31656,833972,AtHB23,AT5G39760
31657,833972,HB23,AT5G39760
31658,833972,ZHD10,AT5G39760
31659,833973,NA,AT5G39770
31660,833974,NA,AT5G39785
31661,833975,NA,AT5G39790
31662,833976,NA,AT5G39800
31663,833977,AGL98,AT5G39810
31664,833978,aNAc094,AT5G39820
31665,833978,NAC094,AT5G39820
31666,833979,DEG8,AT5G39830
31667,833979,DEGP8,AT5G39830
31668,833980,NA,AT5G39840
31669,833981,NA,AT5G39850
31670,833982,BHLH136,AT5G39860
31671,833982,BNQ1,AT5G39860
31672,833982,PRE1,AT5G39860
31673,833983,NA,AT5G39865
31674,833984,NA,AT5G39870
31675,833985,NA,AT5G39880
31676,833986,NA,AT5G39890
31677,833987,NA,AT5G39900
31678,833988,NA,AT5G39910
31679,833989,NA,AT5G39920
31680,833990,CLPS5,AT5G39930
31681,833991,NA,AT5G39940
31682,833992,ATH2,AT5G39950
31683,833992,ATTRX2,AT5G39950
31684,833992,ATTRXH2,AT5G39950
31685,833992,TRX2,AT5G39950
31686,833992,TRXH2,AT5G39950
31687,833993,NA,AT5G39960
31688,833994,NA,AT5G39970
31689,833995,NA,AT5G39980
31690,833996,GlcAT14A,AT5G39990
31691,833997,NA,AT5G40000
31692,833998,AATP1,AT5G40010
31693,833998,ASD,AT5G40010
31694,833999,NA,AT5G40020
31695,834000,NA,AT5G40030
31696,834001,NA,AT5G40040
31697,834002,NA,AT5G40050
31698,834003,NA,AT5G40060
31699,834004,NA,AT5G40070
31700,834005,NA,AT5G40080
31701,834006,CHL1,AT5G40090
31702,834007,NA,AT5G40100
31703,834009,AGL76,AT5G40120
31704,834011,NA,AT5G40140
31705,834012,NA,AT5G40150
31706,834013,NA,AT5G40155
31707,834014,EMB139,AT5G40160
31708,834014,EMB506,AT5G40160
31709,834015,AtRLP54,AT5G40170
31710,834015,RLP54,AT5G40170
31711,834016,NA,AT5G40180
31712,834017,NA,AT5G40190
31713,834018,DEG9,AT5G40200
31714,834018,DegP9,AT5G40200
31715,834019,UMAMIT42,AT5G40210
31716,834020,AGL43,AT5G40220
31717,834021,UMAMIT37,AT5G40230
31718,834022,UMAMIT40,AT5G40240
31719,834023,NA,AT5G40250
31720,834024,AtSWEET8,AT5G40260
31721,834024,RPG1,AT5G40260
31722,834024,SWEET8,AT5G40260
31723,834025,NA,AT5G40270
31724,834026,ATFTB,AT5G40280
31725,834026,ERA1,AT5G40280
31726,834026,WIG,AT5G40280
31727,834027,NA,AT5G40290
31728,834028,NA,AT5G40300
31729,834029,NA,AT5G40310
31730,834030,NA,AT5G40320
31731,834031,ATMYB23,AT5G40330
31732,834031,ATMYBRTF,AT5G40330
31733,834031,MYB23,AT5G40330
31734,834032,NA,AT5G40340
31735,834033,AtMYB24,AT5G40350
31736,834033,MYB24,AT5G40350
31737,834034,AtMYB115,AT5G40360
31738,834034,MYB115,AT5G40360
31739,834035,GRXC2,AT5G40370
31740,834036,CRK42,AT5G40380
31741,6241321,NA,AT5G40382
31742,834037,RS5,AT5G40390
31743,834037,SIP1,AT5G40390
31744,834038,NA,AT5G40400
31745,3771385,NA,AT5G40405
31746,834039,NA,AT5G40410
31747,834040,OLE2,AT5G40420
31748,834040,OLEO2,AT5G40420
31749,834041,AtMYB22,AT5G40430
31750,834041,MYB22,AT5G40430
31751,834042,ATMKK3,AT5G40440
31752,834042,MKK3,AT5G40440
31753,834043,NA,AT5G40450
31754,834044,NA,AT5G40460
31755,834045,NA,AT5G40470
31756,834046,EMB3012,AT5G40480
31757,834047,NA,AT5G40490
31758,834048,NA,AT5G40500
31759,834049,NA,AT5G40510
31760,834050,NA,AT5G40520
31761,834051,NA,AT5G40530
31762,834052,NA,AT5G40540
31763,834053,AtSGF29b,AT5G40550
31764,834053,SGF29b,AT5G40550
31765,834054,DEG13,AT5G40560
31766,834054,DegP13,AT5G40560
31767,834055,NA,AT5G40570
31768,834056,PBB2,AT5G40580
31769,834057,NA,AT5G40590
31770,834058,NA,AT5G40595
31771,834059,NA,AT5G40600
31772,834060,GPDHp,AT5G40610
31773,834061,NA,AT5G40620
31774,834062,NA,AT5G40630
31775,834063,NA,AT5G40640
31776,834064,NA,AT5G40645
31777,834065,SDH2-2,AT5G40650
31778,834066,NA,AT5G40660
31779,834067,NA,AT5G40670
31780,834068,NA,AT5G40680
31781,834069,NA,AT5G40690
31782,834070,NA,AT5G40700
31783,834071,NA,AT5G40710
31784,834072,NA,AT5G40720
31785,834073,AGP24,AT5G40730
31786,834073,ATAGP24,AT5G40730
31787,834074,6-Aug,AT5G40740
31788,834075,NA,AT5G40750
31789,834076,G6PD6,AT5G40760
31790,834077,ATPHB3,AT5G40770
31791,834077,EER3,AT5G40770
31792,834077,PHB3,AT5G40770
31793,834078,LHT1,AT5G40780
31794,834079,NA,AT5G40790
31795,834080,NA,AT5G40800
31796,834081,NA,AT5G40810
31797,834082,ATATR,AT5G40820
31798,834082,ATR,AT5G40820
31799,834082,ATRAD3,AT5G40820
31800,834083,NA,AT5G40830
31801,834084,AtRAD21.1,AT5G40840
31802,834084,SYN2,AT5G40840
31803,834085,UPM1,AT5G40850
31804,834086,NA,AT5G40855
31805,834087,NA,AT5G40860
31806,834088,ATUK/UPRT1,AT5G40870
31807,834088,UK/UPRT1,AT5G40870
31808,834088,UKL1,AT5G40870
31809,834089,NA,AT5G40880
31810,834090,ATCLC-A,AT5G40890
31811,834090,ATCLCA,AT5G40890
31812,834090,CLC-A,AT5G40890
31813,834090,CLCA,AT5G40890
31814,834091,NA,AT5G40900
31815,834092,NA,AT5G40910
31816,834094,TOM20-4,AT5G40930
31817,834095,FLA20,AT5G40940
31818,834097,RPL27,AT5G40950
31819,834098,NA,AT5G40960
31820,28721237,NA,AT5G40970
31821,834100,NA,AT5G40980
31822,28721238,NA,AT5G40981
31823,834101,GLIP1,AT5G40990
31824,834102,AtYSL4,AT5G41000
31825,834102,YSL4,AT5G41000
31826,834103,NRPB12,AT5G41010
31827,834103,NRPD12,AT5G41010
31828,834103,NRPE12,AT5G41010
31829,834104,NA,AT5G41020
31830,834105,NA,AT5G41030
31831,834106,ASFT,AT5G41040
31832,834106,HHT,AT5G41040
31833,834106,RWP1,AT5G41040
31834,834107,NA,AT5G41050
31835,834108,NA,AT5G41060
31836,834109,DRB5,AT5G41070
31837,6241290,NA,AT5G41071
31838,834110,AtGDPD2,AT5G41080
31839,834110,GDPD2,AT5G41080
31840,834111,aNAc095,AT5G41090
31841,834111,NAC095,AT5G41090
31842,834112,NA,AT5G41100
31843,6241036,NA,AT5G41109
31844,834113,NA,AT5G41110
31845,834114,NA,AT5G41120
31846,834115,NA,AT5G41130
31847,834116,NA,AT5G41140
31848,834117,ATRAD1,AT5G41150
31849,834117,RAD1,AT5G41150
31850,834117,UVH1,AT5G41150
31851,834118,ATPUP12,AT5G41160
31852,834118,PUP12,AT5G41160
31853,834119,NA,AT5G41170
31854,834120,NA,AT5G41180
31855,834121,AtNOB1,AT5G41190
31856,834121,NOB1,AT5G41190
31857,834122,AGL75,AT5G41200
31858,834123,ATGSTT1,AT5G41210
31859,834123,GST10,AT5G41210
31860,834123,GSTT1,AT5G41210
31861,834124,ATGSTT3,AT5G41220
31862,834124,GST10C,AT5G41220
31863,834124,GSTT3,AT5G41220
31864,834125,ATGSTT2,AT5G41240
31865,834125,GST10B,AT5G41240
31866,834125,GSTT2,AT5G41240
31867,834126,NA,AT5G41250
31868,834127,BSK8,AT5G41260
31869,834128,NA,AT5G41270
31870,834129,NA,AT5G41280
31871,834130,NA,AT5G41290
31872,834131,NA,AT5G41300
31873,834132,NA,AT5G41310
31874,834133,GL3,AT5G41315
31875,834133,MYC6.2,AT5G41315
31876,834134,NA,AT5G41320
31877,834135,NA,AT5G41330
31878,834136,ATUBC4,AT5G41340
31879,834136,UBC4,AT5G41340
31880,834137,NA,AT5G41350
31881,834138,ATXPB2,AT5G41360
31882,834138,XPB2,AT5G41360
31883,834139,ATXPB1,AT5G41370
31884,834139,XPB1,AT5G41370
31885,834140,NA,AT5G41380
31886,834141,NA,AT5G41390
31887,834142,NA,AT5G41400
31888,6240394,NA,AT5G41401
31889,834143,BEL1,AT5G41410
31890,6241481,NA,AT5G41420
31891,834144,NA,AT5G41430
31892,834145,NA,AT5G41440
31893,834146,NA,AT5G41450
31894,834147,NA,AT5G41460
31895,834148,NA,AT5G41470
31896,834149,ATDFA,AT5G41480
31897,834149,DFA,AT5G41480
31898,834149,EMB9,AT5G41480
31899,834149,GLA1,AT5G41480
31900,834150,NA,AT5G41490
31901,834151,NA,AT5G41500
31902,834153,NA,AT5G41510
31903,834154,RPS10B,AT5G41520
31904,834155,NA,AT5G41530
31905,834156,NA,AT5G41540
31906,834157,NA,AT5G41550
31907,834158,NA,AT5G41560
31908,834159,ATWRKY24,AT5G41570
31909,834159,WRKY24,AT5G41570
31910,834160,NA,AT5G41580
31911,834161,NA,AT5G41590
31912,834162,BTI3,AT5G41600
31913,834162,RTNLB4,AT5G41600
31914,834163,ATCHX18,AT5G41610
31915,834163,CHX18,AT5G41610
31916,834164,NA,AT5G41620
31917,834165,NA,AT5G41630
31918,834166,NA,AT5G41640
31919,834167,NA,AT5G41650
31920,834168,NA,AT5G41660
31921,834169,NA,AT5G41670
31922,834170,NA,AT5G41680
31923,834171,NA,AT5G41685
31924,834172,NA,AT5G41690
31925,834173,ATUBC8,AT5G41700
31926,834173,UBC8,AT5G41700
31927,834175,NA,AT5G41720
31928,834176,NA,AT5G41730
31929,834177,NA,AT5G41740
31930,834178,NA,AT5G41750
31931,834180,NA,AT5G41760
31932,6241304,NA,AT5G41761
31933,834181,NA,AT5G41765
31934,834182,NA,AT5G41770
31935,834183,NA,AT5G41780
31936,834184,CIP1,AT5G41790
31937,834185,NA,AT5G41800
31938,834186,NA,AT5G41810
31939,834187,ATRGTA2,AT5G41820
31940,834187,RGTA2,AT5G41820
31941,834188,NA,AT5G41830
31942,834189,NA,AT5G41840
31943,834190,NA,AT5G41850
31944,834191,NA,AT5G41860
31945,834192,NA,AT5G41870
31946,834193,POLA3,AT5G41880
31947,834193,POLA4,AT5G41880
31948,834194,NA,AT5G41890
31949,834195,NA,AT5G41900
31950,28721241,NA,AT5G41908
31951,834196,MED10A,AT5G41910
31952,834197,NA,AT5G41920
31953,834199,NA,AT5G41940
31954,834200,NA,AT5G41950
31955,834201,NA,AT5G41960
31956,834202,NA,AT5G41970
31957,834203,NA,AT5G41980
31958,834204,ATWNK8,AT5G41990
31959,834204,EIP1,AT5G41990
31960,834204,WNK8,AT5G41990
31961,834205,NA,AT5G42000
31962,834206,NA,AT5G42010
31963,834207,BIP,AT5G42020
31964,834207,BIP2,AT5G42020
31965,834208,ABIL4,AT5G42030
31966,834209,RPN12b,AT5G42040
31967,834210,NA,AT5G42050
31968,6240238,NA,AT5G42053
31969,834211,NA,AT5G42060
31970,834212,NA,AT5G42070
31971,834213,ADL1,AT5G42080
31972,834213,ADL1A,AT5G42080
31973,834213,AG68,AT5G42080
31974,834213,DL1,AT5G42080
31975,834213,DRP1A,AT5G42080
31976,834213,RSW9,AT5G42080
31977,834214,NA,AT5G42090
31978,834215,ATBG_PPAP,AT5G42100
31979,834215,BG_PPAP,AT5G42100
31980,834216,NA,AT5G42110
31981,834217,LecRK-S.6,AT5G42120
31982,834218,AtMfl1,AT5G42130
31983,834218,Mfl1,AT5G42130
31984,834219,NA,AT5G42140
31985,3771399,NA,AT5G42146
31986,834220,NA,AT5G42150
31987,834222,NA,AT5G42170
31988,834223,PER64,AT5G42180
31989,834224,ASK2,AT5G42190
31990,834224,SKP1B,AT5G42190
31991,834225,NA,AT5G42200
31992,834226,NA,AT5G42210
31993,834227,NA,AT5G42220
31994,3771400,NA,AT5G42223
31995,834228,scpl41,AT5G42230
31996,3771401,NA,AT5G42232
31997,2746178,NA,AT5G42235
31998,834229,scpl42,AT5G42240
31999,3771402,LCR57,AT5G42242
32000,834230,NA,AT5G42250
32001,834231,BGLU12,AT5G42260
32002,834232,FTSH5,AT5G42270
32003,834232,VAR1,AT5G42270
32004,834233,NA,AT5G42280
32005,834234,NA,AT5G42290
32006,834235,UBL5,AT5G42300
32007,834236,NA,AT5G42310
32008,834237,NA,AT5G42320
32009,834238,NA,AT5G42325
32010,834239,NA,AT5G42330
32011,834240,PUB15,AT5G42340
32012,834241,CFK1,AT5G42350
32013,834242,CFK2,AT5G42360
32014,834243,NA,AT5G42370
32015,834244,CML37,AT5G42380
32016,834245,SPP,AT5G42390
32017,834246,ATXR7,AT5G42400
32018,834246,SDG25,AT5G42400
32019,834247,SAUR43,AT5G42410
32020,834248,NA,AT5G42420
32021,834249,NA,AT5G42430
32022,834250,NA,AT5G42440
32023,834252,NA,AT5G42450
32024,834253,NA,AT5G42460
32025,834254,NA,AT5G42470
32026,834255,ARC6,AT5G42480
32027,834256,NA,AT5G42490
32028,834257,NA,AT5G42500
32029,6240333,NA,AT5G42504
32030,834258,NA,AT5G42510
32031,834259,ATBPC6,AT5G42520
32032,834259,BBR/BPC6,AT5G42520
32033,834259,BPC6,AT5G42520
32034,834260,NA,AT5G42530
32035,834261,AtXRN2,AT5G42540
32036,834261,XRN2,AT5G42540
32037,834262,NA,AT5G42560
32038,5008289,NA,AT5G42567
32039,834264,NA,AT5G42570
32040,834265,CYP705A12,AT5G42580
32041,834266,CYP71A16,AT5G42590
32042,834266,MRO,AT5G42590
32043,834267,MRN1,AT5G42600
32044,834268,NA,AT5G42610
32045,834269,NA,AT5G42620
32046,834270,ATS,AT5G42630
32047,834270,KAN4,AT5G42630
32048,834271,NA,AT5G42635
32049,834272,NA,AT5G42640
32050,834273,AOS,AT5G42650
32051,834273,CYP74A,AT5G42650
32052,834273,DDE2,AT5G42650
32053,834274,NA,AT5G42655
32054,834275,NA,AT5G42660
32055,834276,NA,AT5G42670
32056,834277,NA,AT5G42680
32057,834278,NA,AT5G42690
32058,834279,NA,AT5G42700
32059,834280,TRM30,AT5G42710
32060,834281,NA,AT5G42720
32061,834283,NA,AT5G42740
32062,834284,BKI1,AT5G42750
32063,834285,NA,AT5G42760
32064,834286,NA,AT5G42765
32065,834287,NA,AT5G42770
32066,834288,AtHB27,AT5G42780
32067,834288,HB27,AT5G42780
32068,834288,ZHD13,AT5G42780
32069,834289,NA,AT5G42785
32070,834290,ARS5,AT5G42790
32071,834290,ATPSM30,AT5G42790
32072,834290,PAF1,AT5G42790
32073,3771408,LCR28,AT5G42797
32074,834291,DFR,AT5G42800
32075,834291,M318,AT5G42800
32076,834291,TT3,AT5G42800
32077,834292,ATIPK1,AT5G42810
32078,834292,IPK1,AT5G42810
32079,834293,ATU2AF35B,AT5G42820
32080,834293,U2AF35B,AT5G42820
32081,2746181,NA,AT5G42825
32082,834294,NA,AT5G42830
32083,834295,NA,AT5G42840
32084,834296,NA,AT5G42850
32085,834297,NA,AT5G42860
32086,834298,ATPAH2,AT5G42870
32087,834298,PAH2,AT5G42870
32088,834299,NA,AT5G42880
32089,834300,ATSCP2,AT5G42890
32090,834300,SCP2,AT5G42890
32091,5008290,NA,AT5G42895
32092,834301,COR27,AT5G42900
32093,834302,NA,AT5G42905
32094,834303,NA,AT5G42910
32095,834304,AtTHO5,AT5G42920
32096,834304,THO5,AT5G42920
32097,834305,NA,AT5G42930
32098,834306,NA,AT5G42940
32099,834307,NA,AT5G42950
32100,834308,NA,AT5G42955
32101,834309,NA,AT5G42957
32102,834310,NA,AT5G42960
32103,834311,NA,AT5G42965
32104,834312,ATS4,AT5G42970
32105,834312,COP14,AT5G42970
32106,834312,COP8,AT5G42970
32107,834312,CSN4,AT5G42970
32108,834312,EMB134,AT5G42970
32109,834312,FUS4,AT5G42970
32110,834312,FUS8,AT5G42970
32111,834313,ATH3,AT5G42980
32112,834313,ATTRX3,AT5G42980
32113,834313,ATTRXH3,AT5G42980
32114,834313,TRX3,AT5G42980
32115,834313,TRXH3,AT5G42980
